2025-09-03 23:44:35 | RedHeart.MainUnified | INFO | 🖥️ 사용 디바이스: cuda
2025-09-03 23:46:06 | RedHeart.MainUnified | INFO | 🎯 Advanced Analyzer Wrappers 부분 로드 중 (['advanced_emotion', 'advanced_bentham'])...
2025-09-03 23:46:06 | RedHeart.MainUnified | INFO |    📌 MEDIUM 모드: Advanced Wrappers CPU 초기화 설정
2025-09-03 23:46:08 | RedHeart.Config | INFO | GPU 직접 사용: None (사용률: 82.3%, 필요: 500MB)
2025-09-03 23:46:08 | RedHeartLinux.AdvancedEmotion | INFO | 감정 임베딩 모델 초기화 시작...
2025-09-03 23:46:08 | sentence_transformer_singleton | INFO | 새 클라이언트 생성 시작: sentence-transformers/paraphrase-multilingual-mpnet-base-v2_cuda
2025-09-03 23:46:08 | sentence_transformer_client | INFO | 현재 Python이 venv 환경: /mnt/c/large_project/linux_red_heart/red_heart_env/bin/python3
2025-09-03 23:46:08 | sentence_transformer_client | INFO | SentenceTransformer Client 초기화: /mnt/c/large_project/linux_red_heart/sentence_transformer_server.py
2025-09-03 23:46:08 | sentence_transformer_client | INFO | Python 실행파일: /mnt/c/large_project/linux_red_heart/red_heart_env/bin/python3
2025-09-03 23:46:08 | sentence_transformer_singleton | INFO | 서버 시작 및 모델 로딩: sentence-transformers/paraphrase-multilingual-mpnet-base-v2 (device: cuda)
2025-09-03 23:46:08 | sentence_transformer_client | INFO | SentenceTransformer 서버 시작: /mnt/c/large_project/linux_red_heart/sentence_transformer_server.py
2025-09-03 23:46:08 | sentence_transformer_client | INFO | PYTHONPATH: /mnt/c/large_project/linux_red_heart/red_heart_env/lib/python3.12/site-packages:/mnt/c/large_project/linux_red_heart
2025-09-03 23:46:08 | sentence_transformer_client | INFO | VIRTUAL_ENV: /mnt/c/large_project/linux_red_heart/red_heart_env
2025-09-03 23:46:08 | sentence_transformer_client | INFO | stderr 드레인 스레드 시작
2025-09-03 23:46:08 | sentence_transformer_client | INFO | stderr 드레인 스레드 생성 완료
2025-09-03 23:46:21 | sentence_transformer_client | INFO | 서버 연결 성공
2025-09-03 23:46:21 | sentence_transformer_client | INFO | 모델 로딩 요청: sentence-transformers/paraphrase-multilingual-mpnet-base-v2 (device: cuda)
2025-09-03 23:47:39 | sentence_transformer_client | INFO | 모델 로딩 성공: sentence-transformers/paraphrase-multilingual-mpnet-base-v2
2025-09-03 23:47:39 | sentence_transformer_singleton | INFO | 클라이언트 생성 및 모델 로딩 성공: sentence-transformers/paraphrase-multilingual-mpnet-base-v2_cuda
2025-09-03 23:47:39 | sentence_transformer_singleton | INFO | 새 클라이언트 생성 시작: jhgan/ko-sroberta-multitask_cuda
2025-09-03 23:47:39 | sentence_transformer_client | INFO | 현재 Python이 venv 환경: /mnt/c/large_project/linux_red_heart/red_heart_env/bin/python3
2025-09-03 23:47:39 | sentence_transformer_client | INFO | SentenceTransformer Client 초기화: /mnt/c/large_project/linux_red_heart/sentence_transformer_server.py
2025-09-03 23:47:39 | sentence_transformer_client | INFO | Python 실행파일: /mnt/c/large_project/linux_red_heart/red_heart_env/bin/python3
2025-09-03 23:47:39 | sentence_transformer_singleton | INFO | 서버 시작 및 모델 로딩: jhgan/ko-sroberta-multitask (device: cuda)
2025-09-03 23:47:39 | sentence_transformer_client | INFO | SentenceTransformer 서버 시작: /mnt/c/large_project/linux_red_heart/sentence_transformer_server.py
2025-09-03 23:47:39 | sentence_transformer_client | INFO | PYTHONPATH: /mnt/c/large_project/linux_red_heart/red_heart_env/lib/python3.12/site-packages:/mnt/c/large_project/linux_red_heart
2025-09-03 23:47:39 | sentence_transformer_client | INFO | VIRTUAL_ENV: /mnt/c/large_project/linux_red_heart/red_heart_env
2025-09-03 23:47:39 | sentence_transformer_client | INFO | stderr 드레인 스레드 시작
2025-09-03 23:47:39 | sentence_transformer_client | INFO | stderr 드레인 스레드 생성 완료
2025-09-03 23:47:48 | sentence_transformer_client | INFO | 서버 연결 성공
2025-09-03 23:47:48 | sentence_transformer_client | INFO | 모델 로딩 요청: jhgan/ko-sroberta-multitask (device: cuda)
2025-09-03 23:49:02 | sentence_transformer_client | INFO | 모델 로딩 성공: jhgan/ko-sroberta-multitask
2025-09-03 23:49:02 | sentence_transformer_singleton | INFO | 클라이언트 생성 및 모델 로딩 성공: jhgan/ko-sroberta-multitask_cuda
2025-09-03 23:49:02 | RedHeartLinux.AdvancedEmotion | INFO | 임베딩 모델 로드 완료 (싱글톤): sentence-transformers/paraphrase-multilingual-mpnet-base-v2, jhgan/ko-sroberta-multitask
2025-09-03 23:49:02 | RedHeartLinux.AdvancedEmotion | INFO | 임베딩 모델 초기화 완료: 2 모델 로드됨
2025-09-03 23:49:02 | RedHeart.Config | INFO | 🔍 get_system_module 호출: module_id=translator
2025-09-03 23:49:02 | RedHeart.Config | INFO | 🔍 현재 등록된 모듈들: ['translator']
2025-09-03 23:49:02 | RedHeart.Config | INFO | 🔍 결과: <class 'local_translator.LocalTranslator'>
2025-09-03 23:49:03 | RedHeartLinux.AdvancedEmotion | INFO | ✅ 감정 분석기 강화 모듈 통합: 56.4M 파라미터 추가
2025-09-03 23:49:03 | RedHeartLinux.AdvancedEmotion | INFO | 감정 분석용 MoE 시스템 초기화 완료 (4개 전문가)
2025-09-03 23:49:03 | RedHeartLinux.AdvancedEmotion | INFO |   - emotion_moe 타입: <class 'mixture_of_experts.MixtureOfExperts'>
2025-09-03 23:49:03 | RedHeartLinux.AdvancedEmotion | INFO |   - emotion_moe None 여부: False
2025-09-03 23:49:03 | emotion_dsp_simulator | INFO | EmotionDSPSimulator 초기화 완료 (~14M 파라미터)
2025-09-03 23:49:03 | RedHeartLinux.AdvancedEmotion | INFO |   - 칼만 필터 차원: 17개 감정
2025-09-03 23:49:03 | RedHeartLinux.AdvancedEmotion | INFO | ✅ DSP 시뮬레이터와 칼만 필터 초기화 완료
2025-09-03 23:49:03 | RedHeartLinux.AdvancedEmotion | INFO |   - DSP 시뮬레이터: 20M 파라미터
2025-09-03 23:49:03 | RedHeartLinux.AdvancedEmotion | INFO |   - 칼만 필터: 융합용
2025-09-03 23:49:03 | RedHeartLinux.AdvancedEmotion | INFO | 계층적 감정 모델 초기화 완료
2025-09-03 23:49:03 | RedHeart.AdvancedLLM | INFO | 🐬 Dolphin Llama3 8B 설정: RAM 시작=예
2025-09-03 23:49:03 | RedHeart.AdvancedLLM | INFO | 모델 설정 준비 완료: ['dolphin']
2025-09-03 23:49:03 | RedHeart.AdvancedLLM | INFO | 동적 GPU-RAM 스왑 시스템 초기화 완료
2025-09-03 23:49:03 | RedHeartLinux.AdvancedEmotion | INFO | LLM 엔진 연결 완료
2025-09-03 23:49:03 | RedHeartLinux.AdvancedEmotion | INFO | 고급 감정 분석 시스템이 초기화되었습니다.
2025-09-03 23:49:03 | RedHeartLinux.AdvancedEmotion | INFO | 🔍 hierarchical_model이 이미 존재함
2025-09-03 23:49:03 | advanced_analyzer_wrappers | INFO |   - biometric_processor 등록 (10M)
2025-09-03 23:49:03 | advanced_analyzer_wrappers | INFO |   - multimodal_fusion 등록 (10M)
2025-09-03 23:49:03 | advanced_analyzer_wrappers | INFO |   - temporal_emotion 등록 (10M)
2025-09-03 23:49:03 | advanced_analyzer_wrappers | INFO |   - cultural_nuance 등록 (13M)
2025-09-03 23:49:03 | advanced_analyzer_wrappers | INFO |   - advanced_moe 등록 (5M)
2025-09-03 23:49:03 | advanced_analyzer_wrappers | INFO |   - emotion_moe 등록
2025-09-03 23:49:03 | advanced_analyzer_wrappers | INFO | ✅ Advanced Emotion Analyzer Wrapper 초기화 (48M 파라미터)
2025-09-03 23:49:03 | dynamic_gpu_manager | INFO | Dynamic GPU Manager initialized - Total GPU Memory: 8.0GB
2025-09-03 23:49:04 | advanced_regret_analyzer | INFO | ✅ 후회 분석기 강화 모듈 통합: 42.9M 파라미터 추가
2025-09-03 23:49:04 | advanced_regret_analyzer | INFO | 후회 분석용 MoE 시스템 초기화 완료 (3개 전문가)
2025-09-03 23:49:04 | dynamic_gpu_manager | INFO | Dynamic GPU Manager initialized - Total GPU Memory: 8.0GB
2025-09-03 23:49:04 | RedHeart.ThreeViewScenarioSystem | INFO | 3뷰 시나리오 시스템 GPU 메모리 관리 활성화
2025-09-03 23:49:04 | RedHeart.ThreeViewScenarioSystem | INFO | 3뷰 시나리오 시스템 초기화 완료 (온디맨드 로딩 방식)
2025-09-03 23:49:04 | advanced_regret_analyzer | INFO | 후회 분석기 3뷰 시나리오 시스템 초기화 완료
2025-09-03 23:49:04 | dynamic_gpu_manager | INFO | Dynamic GPU Manager initialized - Total GPU Memory: 8.0GB
2025-09-03 23:49:04 | RedHeart.PhaseControllerHook | INFO | PhaseController Hook GPU 메모리 관리 활성화
2025-09-03 23:49:04 | RedHeart.PhaseControllerHook | INFO | PhaseController Hook 시스템 초기화 완료
2025-09-03 23:49:04 | RedHeart.PhaseControllerHook | INFO | 성능 모니터링 시작
2025-09-03 23:49:04 | advanced_regret_analyzer | INFO | 후회 분석기 PhaseController Hook 초기화 완료
2025-09-03 23:49:04 | advanced_regret_analyzer | INFO | Advanced Regret Analyzer initialized on cuda
2025-09-03 23:49:04 | advanced_regret_analyzer | INFO | 동적 임계값 시스템 통합 완료
2025-09-03 23:49:04 | advanced_analyzer_wrappers | INFO |   - regret_network 등록 (3M)
2025-09-03 23:49:04 | advanced_analyzer_wrappers | INFO |   - counterfactual_sim 등록 (15M)
2025-09-03 23:49:04 | advanced_analyzer_wrappers | INFO |   - temporal_propagation 등록 (12M)
2025-09-03 23:49:04 | advanced_analyzer_wrappers | INFO |   - decision_tree 등록 (10M)
2025-09-03 23:49:04 | advanced_analyzer_wrappers | INFO |   - bayesian_inference 등록 (10M)
2025-09-03 23:49:04 | advanced_analyzer_wrappers | INFO | ✅ Advanced Regret Analyzer Wrapper 초기화 (50M 파라미터)
2025-09-03 23:49:04 | RedHeart.Config | INFO | GPU 포화 상태 - 스왑 시도: 87.9%
2025-09-03 23:49:04 | workflow_aware_memory_manager | INFO | ✅ HF 모델 래퍼와 메모리 매니저 통합 완료
2025-09-03 23:49:04 | dynamic_swap_manager | INFO | RedHeartDynamicSwapManager 초기화 완료
2025-09-03 23:49:04 | RedHeart.Config | INFO | 동적 스왑 매니저 연결 성공
2025-09-03 23:49:04 | RedHeart.Config | INFO | 안전한 스왑 스케줄러 시작됨
2025-09-03 23:49:04 | RedHeart.Config | INFO | GPU 공간 부족: temp_model_1756910944 (사용률: 87.9%, 가용: 963.5625MB, 필요: 1000MB)
2025-09-03 23:49:04 | dynamic_swap_manager | INFO | [지능적 GPU 공간 확보] 1000MB 필요, 목표 사용률: 85.0%
2025-09-03 23:49:04 | dynamic_swap_manager | INFO | [현재 GPU] 여유: 963.5625MB, 사용률: 87.9%
2025-09-03 23:49:04 | dynamic_swap_manager | INFO | [해제 필요] 292MB
2025-09-03 23:49:04 | dynamic_swap_manager | WARNING | [언로드 불가] 더 이상 언로드할 수 있는 모델이 없습니다
2025-09-03 23:49:04 | dynamic_swap_manager | WARNING | [DSM] GPU 사용률 87.9%로 목표 85.0% 달성 실패
2025-09-03 23:49:04 | RedHeart.Config | WARNING | 스왑 공간 부족: temp_model_1756910944 (필요: 1000MB, 확보: FalseMB)
2025-09-03 23:49:04 | RedHeart.Config | INFO | 작업 완료 기반 공간 확보 실패, CPU 사용: temp_model_1756910944
2025-09-03 23:49:04 | RedHeart.AdvancedSURDAnalyzer | INFO | ✅ SURD 분석기 강화 모듈 통합: 12.2M 파라미터 추가
2025-09-03 23:49:04 | RedHeart.AdvancedSURDAnalyzer | INFO | 새로운 고급 SURD 모델 초기화 완료
2025-09-03 23:49:04 | RedHeart.AdvancedSURDAnalyzer | INFO | LLM 엔진 연결 완료
2025-09-03 23:49:04 | RedHeart.AdvancedSURDAnalyzer | INFO | 고급 SURD 분석 시스템 초기화 완료
2025-09-03 23:49:04 | advanced_analyzer_wrappers | INFO |   - deep_causal 등록 (10M)
2025-09-03 23:49:04 | advanced_analyzer_wrappers | INFO |   - info_decomposition 등록 (8M)
2025-09-03 23:49:04 | advanced_analyzer_wrappers | INFO |   - neural_causal_model 등록 (5M)
2025-09-03 23:49:04 | advanced_analyzer_wrappers | INFO | ✅ Advanced SURD Analyzer Wrapper 초기화 (25M 파라미터)
2025-09-03 23:49:04 | RedHeart.AdvancedBenthamCalculator | INFO | ✅ 벤담 계산기 강화 모듈 통합: 72.8M 파라미터 추가
2025-09-03 23:49:04 | RedHeart.AdvancedBenthamCalculator | INFO | 벤담 계산기 윤리 MoE 시스템 초기화 완료 (4개 전문가, input_dim=512)
2025-09-03 23:49:04 | dynamic_gpu_manager | INFO | Dynamic GPU Manager initialized - Total GPU Memory: 8.0GB
2025-09-03 23:49:04 | RedHeart.ThreeViewScenarioSystem | INFO | 3뷰 시나리오 시스템 GPU 메모리 관리 활성화
2025-09-03 23:49:04 | RedHeart.ThreeViewScenarioSystem | INFO | 3뷰 시나리오 시스템 초기화 완료 (온디맨드 로딩 방식)
2025-09-03 23:49:04 | RedHeart.AdvancedBenthamCalculator | INFO | 벤담 계산기 3뷰 시나리오 시스템 초기화 완료
2025-09-03 23:49:04 | RedHeart.AdvancedBenthamCalculator | CRITICAL | GPU 메모리 사용률 위험 수준: 91.4%
2025-09-03 23:49:04 | RedHeart.AdvancedBenthamCalculator | CRITICAL | 긴급 GPU 메모리 최적화 시작
2025-09-03 23:49:05 | RedHeart.AdvancedBenthamCalculator | CRITICAL | 긴급 GPU 메모리 최적화 완료
2025-09-03 23:49:05 | RedHeart.AdvancedBenthamCalculator | INFO | 신경망 가중치 예측기 로딩 중...
2025-09-03 23:49:05 | RedHeart.Config | INFO | GPU 포화 상태 - 스왑 시도: 91.4%
2025-09-03 23:49:05 | RedHeart.Config | INFO | GPU 공간 부족: temp_model_1756910945 (사용률: 91.4%, 가용: 695.5625MB, 필요: 600MB)
2025-09-03 23:49:05 | dynamic_swap_manager | INFO | [지능적 GPU 공간 확보] 600MB 필요, 목표 사용률: 85.0%
2025-09-03 23:49:05 | dynamic_swap_manager | INFO | [현재 GPU] 여유: 695.5625MB, 사용률: 91.4%
2025-09-03 23:49:05 | dynamic_swap_manager | INFO | [해제 필요] 526MB
2025-09-03 23:49:05 | dynamic_swap_manager | WARNING | [언로드 불가] 더 이상 언로드할 수 있는 모델이 없습니다
2025-09-03 23:49:05 | dynamic_swap_manager | WARNING | [DSM] GPU 사용률 91.4%로 목표 85.0% 달성 실패
2025-09-03 23:49:05 | RedHeart.Config | WARNING | 스왑 공간 부족: temp_model_1756910945 (필요: 600MB, 확보: FalseMB)
2025-09-03 23:49:05 | RedHeart.Config | INFO | 작업 완료 기반 공간 확보 실패, CPU 사용: temp_model_1756910945
2025-09-03 23:49:05 | RedHeart.AdvancedBenthamCalculator | INFO | 신경망 가중치 예측기 로드: cpu (100MB)
2025-09-03 23:49:05 | RedHeart.AdvancedBenthamCalculator | INFO | 메모리 사용량: RAM 3401MB, GPU 7489MB
2025-09-03 23:49:05 | dynamic_gpu_manager | INFO | Dynamic GPU Manager initialized - Total GPU Memory: 8.0GB
2025-09-03 23:49:05 | RedHeart.PhaseControllerHook | INFO | PhaseController Hook GPU 메모리 관리 활성화
2025-09-03 23:49:05 | RedHeart.PhaseControllerHook | INFO | PhaseController Hook 시스템 초기화 완료
2025-09-03 23:49:05 | RedHeart.PhaseControllerHook | INFO | 성능 모니터링 시작
2025-09-03 23:49:05 | RedHeart.AdvancedBenthamCalculator | INFO | 벤담 계산기 PhaseController Hook 초기화 완료
2025-09-03 23:49:05 | dynamic_gpu_manager | INFO | Dynamic GPU Manager initialized - Total GPU Memory: 8.0GB
2025-09-03 23:49:05 | RedHeart.LegalExpertSystem | INFO | 법률 전문가 시스템 GPU 메모리 관리 활성화
2025-09-03 23:49:05 | RedHeart.LegalExpertSystem | INFO | 법률 전문가 시스템 초기화 완료 (온디맨드 로딩 방식)
2025-09-03 23:49:05 | RedHeart.LegalExpertSystem | INFO | inference 모드 - 법률 전문가 시스템 활성화
2025-09-03 23:49:05 | RedHeart.AdvancedBenthamCalculator | INFO | 벤담 계산기 법률 전문가 시스템 초기화 완료
2025-09-03 23:49:05 | RedHeart.AdvancedBenthamCalculator | INFO | 고급 벤담 쾌락 계산기 초기화 완료 (레이지 로딩 활성화)
2025-09-03 23:49:05 | RedHeart.AdvancedBenthamCalculator | INFO | 🔨 벤담 계산기 기본 PyTorch 네트워크 생성 중...
2025-09-03 23:49:05 | RedHeart.AdvancedBenthamCalculator | INFO | ✅ 벤담 계산기 기본 네트워크 생성 완료 (device: cuda:0)
2025-09-03 23:49:05 | RedHeart.AdvancedBenthamCalculator | INFO |    - 파라미터 수: 3,137
2025-09-03 23:49:05 | RedHeart.AdvancedBenthamCalculator | CRITICAL | GPU 메모리 사용률 위험 수준: 91.4%
2025-09-03 23:49:05 | RedHeart.AdvancedBenthamCalculator | CRITICAL | 긴급 GPU 메모리 최적화 시작
2025-09-03 23:49:05 | RedHeart.AdvancedBenthamCalculator | CRITICAL | 긴급 GPU 메모리 최적화 완료
2025-09-03 23:49:05 | RedHeart.AdvancedBenthamCalculator | INFO | 트랜스포머 맥락 분석기 로딩 중...
2025-09-03 23:49:05 | RedHeart.AdvancedBenthamCalculator | INFO | 📌 FORCE_CPU_INIT: CPU 모드 강제 초기화
2025-09-03 23:49:05 | hf_model_wrapper | INFO | 🔄 HF 파이프라인 생성 중: text-classification (모델: j-hartmann/emotion-english-distilroberta-base, 소유자: advanced_bentham_calculator)
2025-09-03 23:49:05 | hf_model_wrapper | INFO | 🔄 HF 모델 로딩 중: j-hartmann/emotion-english-distilroberta-base (소유자: transformers.pipelines.base)
Device set to use cpu
2025-09-03 23:49:15 | RedHeart.AdvancedBenthamCalculator | INFO | 📌 FORCE_CPU_INIT: 감정 분석 모델 CPU 직접 로드
2025-09-03 23:49:15 | RedHeart.AdvancedBenthamCalculator | INFO | ✅ 윤리 분석: 감정→윤리 매핑 방식 (별도 모델 없음)
2025-09-03 23:49:15 | RedHeart.AdvancedBenthamCalculator | INFO | 한국어 감정 분석은 번역 후 영어 모델 사용
2025-09-03 23:49:15 | hf_model_wrapper | INFO | 🔄 HF 모델 로딩 중: sentence-transformers/all-MiniLM-L6-v2 (소유자: advanced_bentham_calculator)
2025-09-03 23:49:26 | RedHeart.AdvancedBenthamCalculator | INFO | 📌 FORCE_CPU_INIT: 문맥 임베딩 모델 CPU 직접 로드
2025-09-03 23:49:26 | RedHeart.AdvancedBenthamCalculator | INFO | 트랜스포머 맥락 분석기 초기화 완료
2025-09-03 23:49:26 | RedHeart.AdvancedBenthamCalculator | INFO | 메모리 사용량: RAM 3411MB, GPU 7489MB
2025-09-03 23:49:26 | advanced_analyzer_wrappers | INFO |   - cross_cultural 등록
2025-09-03 23:49:26 | advanced_analyzer_wrappers | INFO |   - deep_ethics 등록
2025-09-03 23:49:26 | advanced_analyzer_wrappers | INFO |   - default_network 등록
2025-09-03 23:49:26 | advanced_analyzer_wrappers | INFO |   - ethics_moe 등록
2025-09-03 23:49:26 | advanced_analyzer_wrappers | INFO |   - long_term_predictor 등록
2025-09-03 23:49:26 | advanced_analyzer_wrappers | INFO |   - neural_predictor 등록
2025-09-03 23:49:26 | advanced_analyzer_wrappers | INFO |   - social_impact 등록
2025-09-03 23:49:26 | RedHeart.AdvancedBenthamCalculator | CRITICAL | GPU 메모리 사용률 위험 수준: 91.4%
2025-09-03 23:49:26 | RedHeart.AdvancedBenthamCalculator | CRITICAL | 긴급 GPU 메모리 최적화 시작
